VHCL_CRASH_ID,VHCL_VHCL_ID,VHCL_VHCL_CODED_SEQ_NO,VHCL_OWNSHP_CD,VHCL_OWNSHP_SHORT_DESC,VHCL_USE_CD,VHCL_USE_SHORT_DESC,VHCL_TYP_CD,VHCL_TYP_SHORT_DESC,EMRGCY_VHCL_USE_FLG,TRLR_QTY,VHCL_MVMNT_CD,VHCL_MVMNT_SHORT_DESC,VHCL_CMPSS_DIR_FROM_CD,VHCL_CMPSS_DIR_FROM_SHORT_DESC,VHCL_CMPSS_DIR_TO_CD,VHCL_CMPSS_DIR_TO_SHORT_DESC,VHCL_ACTN_CD,VHCL_ACTN_SHORT_DESC,VHCL_CAUSE_1_CD,VHCL_CAUSE_1_SHORT_DESC,VHCL_CAUSE_2_CD,VHCL_CAUSE_2_SHORT_DESC,VHCL_CAUSE_3_CD,VHCL_CAUSE_3_SHORT_DESC,VHCL_EVNT_1_CD,VHCL_EVNT_1_SHORT_DESC,VHCL_EVNT_2_CD,VHCL_EVNT_2_SHORT_DESC,VHCL_EVNT_3_CD,VHCL_EVNT_3_SHORT_DESC,VHCL_SPEED_FLG,VHCL_HIT_RUN_FLG,VHCL_SFTY_EQUIP_USED_QTY,VHCL_SFTY_EQUIP_UNUSED_QTY,VHCL_SFTY_EQUIP_USE_UNKNWN_QTY,VHCL_OCCUP_CNT,STRIKG_VHCL_FLG,PARTIC_CRASH_ID,PARTIC_VHCL_ID,PARTIC_ID,PARTIC_DSPLY_SEQ_NO,PARTIC_VHCL_CODED_SEQ_NO,PARTIC_VHCL_SEQ_NO,PARTIC_TYP_CD,PARTIC_TYP_SHORT_DESC,PARTIC_HIT_RUN_FLG,PUB_EMPL_FLG,SEX_CD,AGE_VAL,DRVR_LIC_STAT_CD,DRVR_LIC_STAT_SHORT_DESC,DRVR_RES_STAT_CD,DRVR_RES_SHORT_DESC,INJ_SVRTY_CD,INJ_SVRTY_SHORT_DESC,SFTY_EQUIP_USE_CD,SFTY_EQUIP_USE_SHORT_DESC,AIRBAG_DEPLOY_IND,PARTIC_MVMNT_CD,PARTIC_MVMNT_SHORT_DESC,PARTIC_CMPSS_DIR_FROM_CD,PARTIC_CMPSS_DIR_FROM_SHORT_DESC,PARTIC_CMPSS_DIR_TO_CD,PARTIC_CMPSS_DIR_TO_SHORT_DESC,NON_MOTRST_LOC_CD,NON_MOTRST_LOC_SHORT_DESC,PARTIC_ACTN_CD,PARTIC_ACTN_SHORT_DESC,PARTIC_ERR_1_CD,PARTIC_ERR_1_SHORT_DESC,PARTIC_ERR_2_CD,PARTIC_ERR_2_SHORT_DESC,PARTIC_ERR_3_CD,PARTIC_ERR_3_SHORT_DESC,PARTIC_CAUSE_1_CD,PARTIC_CAUSE_1_SHORT_DESC,PARTIC_CAUSE_2_CD,PARTIC_CAUSE_2_SHORT_DESC,PARTIC_CAUSE_3_CD,PARTIC_CAUSE_3_SHORT_DESC,PARTIC_EVNT_1_CD,PARTIC_EVNT_1_SHORT_DESC,PARTIC_EVNT_2_CD,PARTIC_EVNT_2_SHORT_DESC,PARTIC_EVNT_3_CD,PARTIC_EVNT_3_SHORT_DESC,BAC_VAL,ALCHL_USE_RPT_IND,DRUG_USE_RPT_IND,MJ_USE_RPT_IND,STRIKG_PARTIC_FLG,CRASH_ERR_LONG_DESC,CAUSE_LONG_DESC,EVNT_LONG_DESC,MVMNT_LONG_DESC,ACTN_LONG_DESC
1658351,3130859,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,,3,TURN-L,5,S,7,W,19,ENTR DWY,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,True,1658351,3130859,3570637,1,1,1,1,DRVR,False,False,1,67,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Turning Left,Entering alley or driveway from street or highway
1678522,3169179,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,6,SW,2,NE,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1678522,3169179,3618699,1,1,1,1,DRVR,False,False,1,64,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1676585,3165415,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,7,W,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1676585,3165415,3614018,2,1,1,1,DRVR,False,False,1,24,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,21,RAN STOP,,,,,3,PAS-STOP,,,,,,,,,,,,0.0,0.0,,False,Disregarded stop sign or flashing red,No cause associated at this level,,Turning Right,No action or non-warranted
1677235,3166666,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,1,N,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1677235,3166666,3615573,1,1,1,1,DRVR,False,False,1,85,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,No action or non-warranted
1678272,3168677,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,5,S,7,W,19,ENTR DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1678272,3168677,3618091,1,1,1,1,DRVR,False,False,1,23,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,38,DISTRACT,16,INATTENT,27.0,BIKE ROW,,,27,INATTENT,2.0,NO-YIELD,,,,,,,,,,0.0,0.0,,False,Inattention (Failure to Dim Lights prior to 4/1/97),No cause associated at this level,,Turning Left,Entering alley or driveway from street or highway
1682101,3176080,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,False,1682101,3176080,3627307,2,1,1,1,DRVR,False,False,1,35,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1669147,3151271,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,7,W,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1669147,3151271,3596278,1,1,1,1,DRVR,False,False,1,50,1,OR-Y,1,OR<25,4,INJC,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1667326,3147842,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,6,SW,2,NE,6,SLOW DN,0,NO CODE,,,,,,,,,,,False,False,4,0,0,4,True,1667326,3147842,3591977,1,1,1,1,DRVR,False,False,1,65,1,OR-Y,1,OR<25,9,NONE,2,BELT,9.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,Slowed down
1667125,3147447,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,3,E,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1667125,3147447,3591480,1,1,1,1,DRVR,False,False,2,17,1,OR-Y,1,OR<25,9,NONE,2,BELT,9.0,,,,,,,,,0,NONE,27,BIKE ROW,4.0,L IN TRF,,,2,NO-YIELD,8.0,IMP-TURN,,,,,,,,,86.0,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,No action or non-warranted
1666240,3145779,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,2,NE,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1666240,3145779,3589410,1,1,1,1,DRVR,False,False,1,43,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Turning Right,No action or non-warranted
1666389,3146061,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,6,SW,2,NE,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1666389,3146061,3589763,1,1,1,1,DRVR,False,False,1,32,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1668747,3150511,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,7,W,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,True,1668747,3150511,3595321,1,1,1,1,DRVR,False,False,2,38,3,SUSP,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,86.0,9.0,9.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1671120,3155006,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,5,S,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,False,1671120,3155006,3600993,2,1,1,1,DRVR,False,False,2,18,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1671070,3154913,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,4,SE,2,NE,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1671070,3154913,3600884,1,1,1,1,DRVR,False,False,2,38,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,28,NO ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way,No cause associated at this level,,Turning Right,No action or non-warranted
1685624,3182948,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,1,N,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,True,1685624,3182948,3635704,1,1,1,1,DRVR,False,False,2,46,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,86.0,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,No action or non-warranted
1718061,3240903,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,7,W,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1718061,3240903,3693383,2,1,1,1,DRVR,False,False,1,56,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,5,L PROHIB,4.0,L IN TRF,27.0,BIKE ROW,8,IMP-TURN,2.0,NO-YIELD,,,,,,,,,,0.0,0.0,,False,Left turn where prohibited,No cause associated at this level,,Turning Left,No action or non-warranted
1717045,3239020,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1717045,3239020,3691040,2,1,1,1,DRVR,False,False,2,58,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,86.0,0.0,0.0,,False,No error,No cause associated at this level,,Turning Right,Proceed after stopping for a stop sign/flashing red.
1736090,3275184,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,6,STOP,3,E,7,W,12,STP/L TRN,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,False,1736090,3275184,3734985,2,1,1,1,DRVR,False,False,2,21,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,3.0,False,No error,No cause associated at this level,,Stopped in Traffic,"Stopped because of left turn signal or waiting, etc."
1716999,3238939,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,,3,TURN-L,7,W,8,NW,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1716999,3238939,3690929,1,1,1,1,DRVR,False,False,1,18,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,38,DISTRACT,16,INATTENT,27.0,BIKE ROW,,,27,INATTENT,2.0,NO-YIELD,,,,,,,,,,0.0,0.0,,False,Inattention (Failure to Dim Lights prior to 4/1/97),No cause associated at this level,,Turning Left,No action or non-warranted
1735710,3274458,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,1,N,3,E,19,ENTR DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1735710,3274458,3734073,2,1,1,1,DRVR,False,False,1,29,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,40,VIEW OBS,,,,,82.0,VEH HID,,,,,,0.0,0.0,3.0,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,Vehicle obscured view,Turning Left,Entering alley or driveway from street or highway
1739225,3281171,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,7,W,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1739225,3281171,3742550,1,1,1,1,DRVR,False,False,2,20,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,52,CARELESS,,,,,32,CARELESS,,,,,,,,,,,86.0,0.0,0.0,9.0,False,Careless driving (per PAR),No cause associated at this level,,Turning Left,No action or non-warranted
1724488,3253350,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,7,W,3,E,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1724488,3253350,3708368,1,1,1,1,DRVR,False,False,1,25,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,97,UNA DIS TC,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,Unable to determine which driver disregarded traffic control device,No cause associated at this level,,Straight Ahead,Proceed after stopping for a stop sign/flashing red.
1717161,3239241,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,3,E,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1717161,3239241,3691314,1,1,1,1,DRVR,False,False,2,54,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,26,SUN,27,BIKE ROW,,,,,40,VIEW OBS,2.0,NO-YIELD,,,,,,,,,86.0,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,No action or non-warranted
1766732,3331093,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,5,S,1,N,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1766732,3331093,3796197,1,1,1,1,DRVR,False,False,2,67,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,16,INATTENT,27.0,BIKE ROW,,,0,NO CODE,,,,,,,,,,,,,,,False,Inattention (Failure to Dim Lights prior to 4/1/97),No cause associated at this level,,Straight Ahead,Proceed after stopping for a stop sign/flashing red.
1746202,3294490,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,3,E,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1746202,3294490,3759328,1,1,1,1,DRVR,False,False,2,29,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,0,NO CODE,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1746097,3294292,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,4,SE,8,NW,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1746097,3294292,3759078,2,1,1,1,DRVR,False,False,2,21,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,3.0,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,No action or non-warranted
1736282,3275547,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,5,S,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,1,2,True,1736282,3275547,3735461,1,1,1,1,DRVR,False,False,2,52,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,3.0,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,No action or non-warranted
1736931,3276811,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,1,N,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1736931,3276811,3737058,2,1,1,1,DRVR,False,False,1,27,2,OTH-Y,4,N-RES,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,3.0,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1737417,3277734,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,19,ENTR DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1737417,3277734,3738218,2,1,1,1,DRVR,False,False,1,55,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering alley or driveway from street or highway
1746963,3295845,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1746963,3295845,3761071,1,1,1,1,DRVR,False,False,2,51,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,9.0,9.0,9.0,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1716986,3238913,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,6,SW,2,NE,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1716986,3238913,3690895,2,1,1,1,DRVR,False,False,1,38,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1745555,3293280,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,18,EXIT DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1745555,3293280,3757803,1,1,1,1,DRVR,False,False,2,22,2,OTH-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,3.0,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering street or highway from alley or driveway
1717013,3238961,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,7,W,1,N,18,EXIT DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1717013,3238961,3690963,1,1,1,1,DRVR,False,False,2,37,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,38,DISTRACT,26,REAR-END,16.0,INATTENT,,,2,NO-YIELD,27.0,INATTENT,,,,,,,,,,,,,False,Failed to avoid stopped or parked vehicle ahead other than school bus,No cause associated at this level,,Turning Left,Entering street or highway from alley or driveway
1716978,3238900,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,7,W,1,N,19,ENTR DWY,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,False,1716978,3238900,3690877,2,1,1,1,DRVR,False,False,1,34,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Turning Left,Entering alley or driveway from street or highway
1737120,3277168,1,9,UNKN,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,1,N,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1737120,3277168,3737520,1,1,1,1,DRVR,False,False,2,0,9,UNK,9,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1736206,3275398,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,4,SE,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1736206,3275398,3735268,2,1,1,1,DRVR,False,False,1,28,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Turning Right,No action or non-warranted
1736908,3276769,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,2,NE,8,NW,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1736908,3276769,3737005,1,1,1,1,DRVR,False,False,1,67,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,86.0,0.0,0.0,3.0,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1736112,3275226,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,3,E,4,SE,20,STR ENTR,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1736112,3275226,3735034,1,1,1,1,DRVR,False,False,1,43,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,3.0,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,"Before entering roadway, struck pedestrian, etc. on sidewalk or shoulder"
1746517,3295078,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,False,1746517,3295078,3760087,2,1,1,1,DRVR,False,False,1,38,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,3.0,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1717671,3240180,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,1,N,5,S,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,3,0,0,3,False,1717671,3240180,3692474,2,1,1,1,DRVR,False,False,2,42,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,Proceed after stopping for a stop sign/flashing red.
1729220,3262175,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,3,E,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1729220,3262175,3718690,1,1,1,1,DRVR,False,False,1,73,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,3.0,False,No error,No cause associated at this level,,Turning Left,No action or non-warranted
1732411,3268140,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,7,W,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1732411,3268140,3726181,2,1,1,1,DRVR,False,False,2,32,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,86.0,0.0,0.0,3.0,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1745901,3293929,1,1,PRVTE,0,NONE,5,TRUCK,False,0.0,1,STRGHT,7,W,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1745901,3293929,3758622,1,1,1,1,DRVR,False,False,1,50,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,3.0,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1747152,3296193,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,6,SW,4,SE,18,EXIT DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1747152,3296193,3761513,1,1,1,1,DRVR,False,False,1,62,1,OR-Y,4,N-RES,9,NONE,2,BELT,9.0,,,,,,,,,0,NONE,27,BIKE ROW,16.0,INATTENT,,,2,NO-YIELD,27.0,INATTENT,,,,,,,,,,0.0,0.0,3.0,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering street or highway from alley or driveway
1745886,3293901,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1745886,3293901,3758587,1,1,1,1,DRVR,False,False,2,63,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,Proceed after stopping for a stop sign/flashing red.
1748194,3298135,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,7,W,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1748194,3298135,3763946,1,1,1,1,DRVR,False,False,2,24,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,3.0,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
